,pair,port_A,port_B,time,bundle,id,x_pos,y_pos,z_pos,x_A_raw,y_A_raw,x_B_raw,y_B_raw,x_A_undistorted,y_A_undistorted,x_B_undistorted,y_B_undistorted
1661,"(0, 2)",0,2,472.20992160000003,81,3,-0.2890482428583693,0.17618313390596865,0.8445897566788563,341.703369140625,413.8226013183594,533.544189453125,283.0499572753906,347.2196125735247,409.5063695617928,533.5438622338974,283.04778245776134
1662,"(0, 2)",0,2,472.20992160000003,81,4,-0.3281531572662524,0.15204083862801537,0.8213501899647395,311.01849365234375,402.0738525390625,514.7797241210938,266.7933349609375,318.16140733434975,397.5993568262664,514.7815538142194,266.792203488061
1663,"(0, 2)",0,2,472.20992160000003,81,5,-0.36826131938512746,0.12671433710900973,0.7979362657768565,277.251220703125,387.77294921875,493.85552978515625,249.23056030273438,286.4464793376294,383.20983632431194,493.8950892385677,249.2396032248361
1664,"(0, 2)",0,2,472.20992160000003,81,6,-0.311984125003208,0.22114294992565572,0.8375342946321092,324.36883544921875,443.5445251464844,520.8258666992188,313.2419738769531,331.67388830434516,437.16000168987455,520.8414016287051,313.1642294788949
1665,"(0, 2)",0,2,472.20992160000003,81,7,-0.351996385093609,0.19713662920117989,0.8150417098764546,292.37518310546875,432.4769287109375,500.36962890625,298.10931396484375,301.547392280744,425.902012378905,500.4120140684642,298.06590216188494
1666,"(0, 2)",0,2,472.20992160000003,81,8,-0.3915763947513576,0.17188635241718742,0.7900097959841438,257.6458740234375,419.87799072265625,478.81988525390625,281.1575012207031,269.07728567772426,413.1422769623051,478.9281348251152,281.1251088360698
1667,"(0, 2)",0,2,472.20992160000003,81,9,-0.3357489154920067,0.2682582885007194,0.8323283688238327,306.60198974609375,475.78607177734375,506.5166015625,345.4731140136719,315.95208951559596,466.77667465333207,506.6364088801194,345.0855474003788
1668,"(0, 2)",0,2,472.20992160000003,81,10,-0.3752503175499339,0.2419446414555629,0.8061860539033611,272.95526123046875,464.43109130859375,486.11663818359375,330.3858947753906,284.39369638380066,455.274572141157,486.31290696269116,330.10360281642045
1669,"(0, 2)",0,2,472.20992160000003,81,11,-0.4151921858930964,0.2179806077898785,0.7844203858388038,238.082763671875,452.8040466308594,462.49749755859375,315.52630615234375,251.87857138249365,443.4901009554735,462.8409217700117,315.2750608411183
1670,"(1, 2)",1,2,472.21071482499997,81,0,-0.26712975440207315,0.130794001038365,0.8396202067171773,383.59698486328125,487.50048828125,546.3082275390625,254.59388732910156,383.9221427824422,486.97870094814607,546.3149206246549,254.5838177474312
1671,"(1, 2)",1,2,472.21071482499997,81,1,-0.3064034062110239,0.10602215229155766,0.8143660551751207,331.7418212890625,446.4381408691406,528.5946044921875,236.78794860839844,332.14511091849135,446.0038639699904,528.6027803979536,236.78120870949155
1672,"(1, 2)",1,2,472.21071482499997,81,2,-0.34682342274377737,0.0831382673110223,0.7854823139781926,276.0921630859375,404.30303955078125,508.74407958984375,218.5948944091797,276.6194189029012,403.8615939674646,508.7868419616724,218.63885911167705
1673,"(1, 2)",1,2,472.21071482499997,81,5,-0.3710398331243213,0.1284400637610018,0.778075867884997,237.42791748046875,457.7051696777344,493.85552978515625,249.23056030273438,238.46895406075868,456.83031529227014,493.8950892385677,249.2396032248361
1674,"(0, 1)",0,1,472.38593455,82,0,-0.24824598415468963,0.11904525044381921,0.8454012482164155,370.99713134765625,379.6538391113281,406.71728515625,475.9598388671875,374.2903594516606,377.3729031153662,406.947501013198,475.55272360736524
1675,"(0, 1)",0,1,472.38593455,82,1,-0.28977875491682376,0.09185144578473216,0.8272724209540964,340.35546875,364.0709228515625,353.599365234375,435.9532470703125,344.92493208126064,361.7546619325599,353.8963017394989,435.62254023262625
1676,"(0, 1)",0,1,472.38593455,82,2,-0.33014771774634716,0.0668062749305771,0.8035724987761874,308.9892578125,350.4862365722656,299.82470703125,394.5221862792969,315.2377258212831,348.0867453245306,300.20214582753385,394.18686141213004
1677,"(0, 1)",0,1,472.38593455,82,5,-0.356264414326413,0.1105041595159988,0.8010610171375557,289.73040771484375,380.0205993652344,261.56842041015625,446.1815185546875,297.85252562819267,376.08762202927755,262.35845401685333,445.49244648746264
1678,"(0, 2)",0,2,472.384391075,82,0,-0.24225680446844158,0.11940576183036476,0.8361208423737222,370.99713134765625,379.6538391113281,563.460693359375,245.77586364746094,374.2903594516606,377.3729031153662,563.4547122397366,245.76842717329652
1679,"(0, 2)",0,2,472.384391075,82,1,-0.28285694753552876,0.09236243095446986,0.8144728742120184,340.35546875,364.0709228515625,545.116455078125,226.8314971923828,344.92493208126064,361.7546619325599,545.120109257364,226.8354322379979
1680,"(0, 2)",0,2,472.384391075,82,2,-0.3222140074861179,0.06861212978484589,0.7939156857648199,308.9892578125,350.4862365722656,525.4248046875,207.7931671142578,315.2377258212831,348.0867453245306,525.4510126421585,207.86004612219372
1681,"(0, 2)",0,2,472.384391075,82,3,-0.2668221821120933,0.16200959106437735,0.829115207772748,353.13751220703125,407.6242370605469,550.3292236328125,273.1394348144531,357.87827651447833,403.8661349878831,550.3309968949037,273.1333615241788
1682,"(0, 2)",0,2,472.384391075,82,4,-0.3062634932924691,0.13727870261869912,0.8073713343795696,322.4627685546875,394.83721923828125,531.6241455078125,255.9721221923828,328.70440865738715,390.9622356269826,531.6278022201191,255.96457187328642
1683,"(0, 2)",0,2,472.384391075,82,5,-0.3465918219769781,0.11160517053828334,0.7878422786686976,289.73040771484375,380.0205993652344,510.25341796875,237.07359313964844,297.85252562819267,376.08762202927755,510.27146412905176,237.07820319070547
1684,"(0, 2)",0,2,472.384391075,82,6,-0.29024331056838976,0.20503529220722497,0.821779112271671,335.2991943359375,436.4714050292969,537.6092529296875,302.15673828125,341.7445666490255,430.79118317921143,537.602674068813,302.1238970905339
1685,"(0, 2)",0,2,472.384391075,82,7,-0.3305637414748437,0.18068189977774293,0.8024593754542139,303.90179443359375,424.75616455078125,516.7158203125,285.57928466796875,312.0730447677251,418.92581140333095,516.7201577959207,285.5736566333506
1686,"(0, 2)",0,2,472.384391075,82,8,-0.36995086020163953,0.15506475139396628,0.7801291739647088,270.21484375,411.44622802734375,495.4071044921875,267.2526550292969,280.48160079195,405.5003519197505,495.4368591120967,267.2502723411525
1687,"(0, 2)",0,2,472.384391075,82,9,-0.31513654950492126,0.25071249437880067,0.8169487320265842,316.82501220703125,468.7342224121094,522.5560302734375,332.8643798828125,325.2943157003174,460.50819317083784,522.5830878177266,332.64858516053164
1688,"(0, 2)",0,2,472.384391075,82,10,-0.35396019835936515,0.22436081494572965,0.7940724044808243,284.470458984375,456.3893127441406,502.549560546875,316.6200256347656,294.8453682615466,448.0980524411817,502.61773386594405,316.49807033589514
1689,"(0, 2)",0,2,472.384391075,82,11,-0.39379554663209687,0.19953036505142882,0.7743102721060355,250.3662109375,443.8323974609375,479.2529296875,299.8516540527344,262.9695810073488,435.4372387686754,479.39422214434154,299.75937914287516
1690,"(1, 2)",1,2,472.386197325,82,0,-0.24844502797388357,0.12338625936634802,0.8300142258586902,406.71728515625,475.9598388671875,563.460693359375,245.77586364746094,406.947501013198,475.55272360736524,563.4547122397366,245.76842717329652
1691,"(1, 2)",1,2,472.386197325,82,1,-0.28887058373981817,0.09800678242565727,0.8087715786587137,353.599365234375,435.9532470703125,545.116455078125,226.8314971923828,353.8963017394989,435.62254023262625,545.120109257364,226.8354322379979
1692,"(1, 2)",1,2,472.386197325,82,2,-0.32868923498651853,0.07393299846553336,0.7844033556739639,299.82470703125,394.5221862792969,525.4248046875,207.7931671142578,300.20214582753385,394.18686141213004,525.4510126421585,207.86004612219372
1693,"(1, 2)",1,2,472.386197325,82,5,-0.35357608296969845,0.11792380707655889,0.7782988763231139,261.56842041015625,446.1815185546875,510.25341796875,237.07359313964844,262.35845401685333,445.49244648746264,510.27146412905176,237.07820319070547
1694,"(0, 1)",0,1,472.5621954,83,0,-0.23021447056272387,0.09739656563709206,0.8745239382066049,388.57000732421875,364.4626770019531,428.178466796875,462.93096923828125,390.88161936078313,362.9334298403214,428.3350521150999,462.6228965350861
1695,"(0, 1)",0,1,472.5621954,83,3,-0.2578852283861992,0.14245281075535618,0.8722381471824149,369.537109375,391.56317138671875,394.20550537109375,515.1530151367188,373.12035745608307,388.8262546749393,394.5612640665774,514.4647722107877
1696,"(0, 2)",0,2,472.56118065,83,0,-0.21920854445910598,0.10268641750330382,0.8573542132576735,388.57000732421875,364.4626770019531,572.023681640625,239.05401611328125,390.88161936078313,362.9334298403214,571.9956161242828,239.05781975507938
1697,"(0, 2)",0,2,472.56118065,83,3,-0.24667281617323658,0.14465254389310317,0.8486923642191736,369.537109375,391.56317138671875,558.11865234375,264.5720520019531,373.12035745608307,388.8262546749393,558.11927025651,264.56243608939485
1698,"(0, 2)",0,2,472.56118065,83,6,-0.2727300397468885,0.18838170542084376,0.8412216416052564,350.67620849609375,419.4580993652344,544.4866943359375,293.3448791503906,355.8194832055377,415.076111045537,544.4797519274937,293.3281519443057
1699,"(0, 2)",0,2,472.56118065,83,7,-0.3143530901537382,0.16130937308325252,0.8264573606709542,320.73468017578125,404.7984924316406,522.835693359375,275.5390930175781,327.31039595871454,400.42202939752275,522.8357847387542,275.5390472265801
1700,"(0, 2)",0,2,472.56118065,83,9,-0.2996320978310322,0.23263833675821705,0.8370637546518153,331.7008056640625,449.2256774902344,528.780029296875,322.3328857421875,338.6947613775443,442.6885017466491,528.7843317273746,322.205959794438
1701,"(0, 2)",0,2,472.56118065,83,10,-0.33999977258550246,0.20473426284422563,0.8167145676719753,300.40673828125,435.43255615234375,508.116943359375,304.7951354980469,309.09252282036607,428.8954053552534,508.1490226611484,304.7403898309516
1702,"(0, 2)",0,2,472.56118065,83,11,-0.38176571009959037,0.17737281109622674,0.8026590463599012,268.11895751953125,419.1712341308594,483.77099609375,287.1915588378906,278.7329661252103,412.7405110166477,483.8606371311271,287.1516982149285
1703,"(1, 2)",1,2,472.5617398,83,0,-0.23186864512540742,0.11149668500591167,0.8335129101163977,428.178466796875,462.93096923828125,572.023681640625,239.05401611328125,428.3350521150999,462.6228965350861,571.9956161242828,239.05781975507938
1704,"(1, 2)",1,2,472.5617398,83,1,-0.2728318519653174,0.08310372015301186,0.8190775448890645,375.49017333984375,422.84869384765625,551.9241333007812,218.7627410888672,375.6981830068877,422.6125646594521,551.9166980959853,218.78937278856685
1705,"(1, 2)",1,2,472.5617398,83,2,-0.3138265268359134,0.05854560116584547,0.7962131634619262,321.42242431640625,382.6526794433594,532.6729736328125,198.42184448242188,321.68608558999506,382.40399412181404,532.6908947900408,198.53751706745908
1706,"(1, 2)",1,2,472.5617398,83,3,-0.2576071939879824,0.15433344033436555,0.8314242600275505,394.20550537109375,515.1530151367188,558.11865234375,264.5720520019531,394.5612640665774,514.4647722107877,558.11927025651,264.56243608939485
1707,"(1, 2)",1,2,472.5617398,83,4,-0.2992139090542052,0.12846546426678504,0.809759126562534,338.6024169921875,474.06964111328125,538.6101684570312,246.37518310546875,339.0628670629811,473.50757605584954,538.6168290228765,246.36393784157843
1708,"(1, 2)",1,2,472.5617398,83,5,-0.33983646043187854,0.1018097408322361,0.790115270917038,283.32269287109375,431.7712707519531,516.9388427734375,226.73263549804688,283.9103806840362,431.2447490481789,516.95926758832,226.74563522320392
1709,"(0, 1)",0,1,472.73278395,84,0,-0.20990686626342833,0.07797351152411766,0.8577992258186187,396.31817626953125,352.3536682128906,454.41143798828125,433.8674011230469,398.18530537871504,351.2246206077565,454.4870138098312,433.7028207438834
1710,"(0, 1)",0,1,472.73278395,84,3,-0.24029666071179803,0.1191275552505824,0.8531742756634946,376.45721435546875,378.3863220214844,417.069091796875,479.5552673339844,379.4853522792981,376.2459943476842,417.2781670920224,479.14653509006934
1711,"(0, 1)",0,1,472.73278395,84,7,-0.3115313692772269,0.12951694183782553,0.8332998879606098,327.63641357421875,388.2643737792969,323.88909912109375,484.0640869140625,333.41636899749113,384.78822656131433,324.4541493957224,483.3885434064242
1712,"(0, 2)",0,2,472.732277225,84,6,-0.26584921099640824,0.16191812082750587,0.8414165159015418,356.20855712890625,405.5090637207031,548.0422973632812,273.45465087890625,360.74044612220416,401.9150844334328,548.044531277097,273.4495513315344
1713,"(0, 2)",0,2,472.732277225,84,7,-0.3059503541971704,0.1314880789720019,0.8273485498269283,327.63641357421875,388.2643737792969,527.4639892578125,252.93215942382812,333.41636899749113,384.78822656131433,527.467333900027,252.92434578194775
1714,"(0, 2)",0,2,472.732277225,84,9,-0.2966949201976527,0.20319355359923927,0.8349108218374992,334.36541748046875,433.827392578125,530.50927734375,299.8152770996094,340.8004589778713,428.273816637864,530.5084891736179,299.789938827168
1715,"(0, 2)",0,2,472.732277225,84,10,-0.3346461352497888,0.17214692632459863,0.8190733844982525,305.8994140625,416.3395080566406,510.718994140625,279.6802673339844,313.72511252124013,411.0182722765919,510.7259624663637,279.67650835727113
1716,"(1, 2)",1,2,472.732781725,84,1,-0.2506355811720228,0.05013885332423937,0.8333068936131517,404.760498046875,391.11407470703125,560.2220458984375,201.13572692871094,404.8606974154658,391.00660861498335,560.1755069618686,201.25300298580154
1717,"(1, 2)",1,2,472.732781725,84,2,-0.28981981952711416,0.02199883868341664,0.8152430766679739,355.346923828125,350.4831237792969,542.04052734375,178.4312744140625,355.4575113201706,350.3481764768627,542.0295591394635,178.72395923597716
1718,"(1, 2)",1,2,472.732781725,84,4,-0.2804671231861691,0.09355986266907267,0.8216838675189662,365.8431396484375,435.846923828125,545.20947265625,227.08448791503906,366.10349692897535,435.5445274863955,545.2131384804406,227.08800180713448
1719,"(1, 2)",1,2,472.732781725,84,5,-0.31916350782502434,0.06320145431338783,0.8063063385172156,315.51947021484375,392.5440979003906,524.964599609375,204.44407653808594,315.82940004515945,392.25782062546017,524.9942752971343,204.5283296831832
1720,"(1, 2)",1,2,472.732781725,84,7,-0.3108195729262146,0.13459988857207666,0.8169990440192189,323.88909912109375,484.0640869140625,527.4639892578125,252.93215942382812,324.4541493957224,483.3885434064242,527.467333900027,252.92434578194775
1721,"(1, 2)",1,2,472.732781725,84,8,-0.34941112606549524,0.10525645431520572,0.7979137119069692,271.47454833984375,439.17486572265625,507.14813232421875,231.25926208496094,272.1653502374038,438.56585318671284,507.17665111801045,231.2747524871168
1722,"(1, 2)",1,2,472.732781725,84,11,-0.37914334912947806,0.14565524973221117,0.7942644218468978,226.1453857421875,488.9039306640625,487.3480224609375,258.85491943359375,227.46718755401344,487.72752335436684,487.40474129298195,258.85921108944365
1723,"(0, 1)",0,1,472.90666965,85,0,-0.20021718574901481,0.06179291936699715,0.8654741414399574,403.2252197265625,341.93499755859375,465.4991455078125,419.3675842285156,404.7473929735049,341.0941869172126,465.54822335144945,419.25512933378997
1724,"(0, 1)",0,1,472.90666965,85,1,-0.23807209782731079,0.027481250029853608,0.8510125920631463,378.06549072265625,321.85540771484375,419.61187744140625,374.83917236328125,380.2660082454116,321.1035803591191,419.6731701698513,374.7753354800701
1725,"(0, 1)",0,1,472.90666965,85,2,-0.2770741320565476,-0.010191318689909967,0.842860062816686,350.28179931640625,297.7770690917969,373.14556884765625,330.66998291015625,353.53439681097205,297.22690594885876,373.1968306718659,330.56794250740876
1726,"(0, 2)",0,2,472.9051416,85,0,-0.19799228461996538,0.06161039696133792,0.8612193653601159,403.2252197265625,341.93499755859375,582.6463012695312,211.75048828125,404.7473929735049,341.0941869172126,582.5300511712337,211.85625715312477
1727,"(0, 2)",0,2,472.9051416,85,1,-0.2352375551964225,0.028169293451060534,0.8464407119784672,378.06549072265625,321.85540771484375,566.1275024414062,188.73410034179688,380.2660082454116,321.1035803591191,566.0332459907992,188.9587378098968
1728,"(0, 2)",0,2,472.9051416,85,2,-0.27424802242492446,-0.007667243165838502,0.8326175502201315,350.28179931640625,297.7770690917969,547.6006469726562,164.2427978515625,353.53439681097205,297.22690594885876,547.552551835059,164.72593478591415
1729,"(0, 2)",0,2,472.9051416,85,9,-0.29386353913330565,0.1785142654168652,0.8425806086389362,338.70159912109375,418.00201416015625,530.4699096679688,282.29498291015625,344.49044529918615,413.405532515064,530.4697305911675,282.2935123500223
1730,"(1, 2)",1,2,472.904711,85,0,-0.20048618218287503,0.06321311321000762,0.8604568271826308,465.4991455078125,419.3675842285156,582.6463012695312,211.75048828125,465.54822335144945,419.25512933378997,582.5300511712337,211.85625715312477
1731,"(1, 2)",1,2,472.904711,85,1,-0.23827352246496744,0.0304723206127239,0.8432072075462298,419.61187744140625,374.83917236328125,566.1275024414062,188.73410034179688,419.6731701698513,374.7753354800701,566.0332459907992,188.9587378098968
1732,"(1, 2)",1,2,472.904711,85,2,-0.27630503627262243,-0.0024527927521650348,0.8277145280595052,373.14556884765625,330.66998291015625,547.6006469726562,164.2427978515625,373.1968306718659,330.56794250740876,547.552551835059,164.72593478591415
1733,"(1, 2)",1,2,472.904711,85,3,-0.23274614895845583,0.10232978054181929,0.8539066118664871,426.390625,461.2245178222656,566.2806396484375,234.05706787109375,426.54869697560696,460.9218270142047,566.2621621426979,234.06288239576006
1734,"(1, 2)",1,2,472.904711,85,4,-0.27146979234396135,0.07036029950253997,0.8376971340317415,377.7542724609375,417.18377685546875,548.390625,211.55372619628906,377.94608645091586,416.9697742573774,548.3833969932858,211.6034465924784
1735,"(1, 2)",1,2,472.904711,85,5,-0.3086725300511967,0.03746538282996373,0.8220701607598403,330.99932861328125,371.7579650878906,529.2166748046875,187.7699737548828,331.2080877582315,371.5513915740245,529.2486092578403,187.96983559220132
1736,"(1, 2)",1,2,472.904711,85,7,-0.3038424025789828,0.10905354588078486,0.8326567701451151,334.9149169921875,460.2881774902344,529.480712890625,235.54359436035156,335.3475736132016,459.7934355852853,529.4891751704829,235.53744508806506
1737,"(1, 2)",1,2,472.904711,85,8,-0.34178708053840834,0.07813007129704107,0.8141448467327781,285.04864501953125,415.03656005859375,510.22491455078125,212.303955078125,285.5648458649287,414.5869979428036,510.2743363027741,212.3691593526347
1738,"(1, 2)",1,2,472.904711,85,11,-0.3743748701181468,0.11690574375326196,0.8084690310895708,237.2904052734375,459.8074951171875,490.0006103515625,237.01312255859375,238.34367577289458,458.9176479860162,490.06689694403207,237.04240104556442
1739,"(0, 1)",0,1,473.07811655,86,0,-0.18902330569078737,0.04292456339487695,0.8855533427083492,413.9381103515625,330.60260009765625,476.51055908203125,407.8652648925781,415.0494527869173,330.0441242172656,476.54052201736,407.78803776044276
1740,"(0, 2)",0,2,473.077975825,86,0,-0.18377209505739628,0.04685594375577412,0.8805767850132825,413.9381103515625,330.60260009765625,585.8257446289062,206.18017578125,415.0494527869173,330.0441242172656,585.675308471663,206.32712737993018
1741,"(1, 2)",1,2,473.077404125,86,0,-0.19111196879770243,0.051317794227439456,0.8649310257046018,476.51055908203125,407.8652648925781,585.8257446289062,206.18017578125,476.54052201736,407.78803776044276,585.675308471663,206.32712737993018
1742,"(1, 2)",1,2,473.077404125,86,1,-0.2276465387635908,0.015157159061333254,0.8572377608800933,432.282470703125,365.0223693847656,567.9429931640625,181.8704071044922,432.3216210177136,364.9816051336203,567.822074781168,182.1680632854987
1743,"(1, 2)",1,2,473.077404125,86,2,-0.26558067516794814,-0.014399680910832848,0.8365375085137585,386.66912841796875,322.7091979980469,551.7203369140625,158.45310974121094,386.6955266690868,322.6231168519288,551.6402722990525,159.0335560635345
1744,"(1, 2)",1,2,473.077404125,86,3,-0.2246003694787707,0.09079545442025928,0.857513145665318,436.37811279296875,449.40911865234375,569.9896850585938,227.4080352783203,436.5003584295183,449.1696625341936,569.9548320185753,227.43086029738072
1745,"(1, 2)",1,2,473.077404125,86,4,-0.26232504722052147,0.05619929522590695,0.8426894703924992,389.85345458984375,402.9707336425781,551.640380859375,204.45616149902344,389.9957020841611,402.8160452724213,551.6210752347421,204.54256661429798
1746,"(1, 2)",1,2,473.077404125,86,5,-0.2992574400253247,0.022906523552331172,0.8302299405990182,344.00006103515625,359.64447021484375,532.8758544921875,179.9009246826172,344.15070943443294,359.4807681360427,532.8995690974633,180.17686739240295
1747,"(1, 2)",1,2,473.077404125,86,7,-0.29634090950601705,0.09501005012180877,0.8380259188166022,345.6097412109375,445.7601013183594,532.4714965820312,227.45773315429688,345.95871216086596,445.36744526544237,532.4814657171904,227.46032152976625
1748,"(1, 2)",1,2,473.077404125,86,8,-0.3329218686457098,0.06198046435082487,0.821411555780632,298.62457275390625,399.3800354003906,513.7154541015625,203.22323608398438,299.02214918804646,399.02729083278285,513.7712157764431,203.32829119361543
1749,"(1, 2)",1,2,473.077404125,86,11,-0.3669499764579352,0.10040839783571594,0.8149313011422061,250.00994873046875,442.2356262207031,493.211181640625,226.922119140625,250.86917798807642,441.51739906146213,493.28272869575306,226.96873985815486
1750,"(0, 1)",0,1,473.25327434999997,87,0,-0.17300503896464944,0.03947866393456603,0.8727490392187686,420.533203125,328.0948181152344,496.84820556640625,398.46990966796875,421.46303927568806,327.62309810569036,496.8574948974256,398.4199091333478
1751,"(0, 1)",0,1,473.25327434999997,87,1,-0.2089311227302547,0.004502649434164951,0.856301570412755,393.5738525390625,305.6459045410156,455.43487548828125,353.8488464355469,395.0943282400244,305.2464442325803,455.44985841861285,353.83265630425603
1752,"(0, 1)",0,1,473.25327434999997,87,2,-0.2436565877811545,-0.026771670128923338,0.8404385362177305,374.60638427734375,289.4608459472656,412.3253173828125,311.287841796875,376.7305175439966,289.16714189770175,412.3229805611199,311.2221624044681
1753,"(0, 1)",0,1,473.25327434999997,87,3,-0.21074427810879529,0.07766168611909526,0.8632986239880681,392.99407958984375,349.7518615722656,454.431640625,436.8911437988281,394.9432947304682,348.6362563174556,454.5098969894248,436.71642838333736
1754,"(0, 1)",0,1,473.25327434999997,87,4,-0.24507159255507688,0.0387991920336934,0.8562926075015708,374.5885009765625,328.69140625,411.015625,389.7840270996094,376.9962390017148,327.78160787832866,411.1052980069483,389.6870918502568
1755,"(0, 1)",0,1,473.25327434999997,87,6,-0.24610319507622094,0.11191364543883592,0.8645163909510423,375.09832763671875,373.1078796386719,409.48486328125,475.9561767578125,378.0950979244867,371.1121105251615,409.7076153216908,475.5540106993155
1756,"(0, 1)",0,1,473.25327434999997,87,9,-0.2835765968589263,0.14775800798548971,0.8639807079714646,351.3502197265625,395.672119140625,361.46514892578125,518.8345947265625,355.9288694510552,392.3961014165955,361.96866337244,518.0241212658948
1757,"(0, 2)",0,2,473.25273745000004,87,2,-0.24110659856965186,-0.027944003772782708,0.8425197698289949,374.60638427734375,289.4608459472656,564.0718994140625,149.92205810546875,376.7305175439966,289.16714189770175,563.8841064633739,150.68390023181226
1758,"(0, 2)",0,2,473.25273745000004,87,3,-0.21179322369352777,0.07595488108063407,0.852587555242755,392.99407958984375,349.7518615722656,577.4258422851562,221.08737182617188,394.9432947304682,348.6362563174556,577.3552320051085,221.1406905347306
1759,"(0, 2)",0,2,473.25273745000004,87,4,-0.24174346196522992,0.03950328627327999,0.8502842316108628,374.5885009765625,328.69140625,561.274658203125,196.04978942871094,376.9962390017148,327.78160787832866,561.215765708297,196.20372549300356
1760,"(0, 2)",0,2,473.25273745000004,87,6,-0.24225128335780852,0.11192159556926044,0.8581502325876011,375.09832763671875,373.1078796386719,558.0244140625,241.57640075683594,378.0950979244867,371.1121105251615,558.023686993722,241.56906692047812
1761,"(0, 2)",0,2,473.25273745000004,87,9,-0.2785085492830218,0.1473741515297155,0.8547855739034705,351.3502197265625,395.672119140625,537.4736328125,263.2952575683594,355.9288694510552,392.3961014165955,537.477693592063,263.2900529424593
1762,"(1, 2)",1,2,473.25377205,87,2,-0.24411404517992621,-0.028897763404700415,0.8422189715557058,412.3253173828125,311.287841796875,564.0718994140625,149.92205810546875,412.3229805611199,311.2221624044681,563.8841064633739,150.68390023181226
1763,"(1, 2)",1,2,473.25377205,87,3,-0.20984032960507965,0.07902706541456922,0.8599653332306845,454.431640625,436.8911437988281,577.4258422851562,221.08737182617188,454.5098969894248,436.71642838333736,577.3552320051085,221.1406905347306
1764,"(1, 2)",1,2,473.25377205,87,4,-0.24517847519736471,0.04233735428105551,0.8467990160948488,411.015625,389.7840270996094,561.274658203125,196.04978942871094,411.1052980069483,389.6870918502568,561.215765708297,196.20372549300356
1765,"(1, 2)",1,2,473.25377205,87,6,-0.24620961612172934,0.11452581137542378,0.8549308104041325,409.48486328125,475.9561767578125,558.0244140625,241.57640075683594,409.7076153216908,475.5540106993155,558.023686993722,241.56906692047812
1766,"(1, 2)",1,2,473.25377205,87,7,-0.28142322687835797,0.07865413708159451,0.8419282629684599,365.247314453125,428.50830078125,540.8253173828125,217.4536590576172,365.4930735477268,428.2321067675557,540.8301847096592,217.47907141551497
1767,"(1, 2)",1,2,473.25377205,87,9,-0.2830592445146209,0.15097438921041367,0.851003324253152,361.46514892578125,518.8345947265625,537.4736328125,263.2952575683594,361.96866337244,518.0241212658948,537.477693592063,263.2900529424593
1768,"(1, 2)",1,2,473.25377205,87,10,-0.3176180733795606,0.11498921566220806,0.833212299046063,316.6512451171875,467.8148498535156,520.7822265625,239.12158203125,317.1936943108203,467.21767634558825,520.7911090060848,239.116991389632
1769,"(1, 2)",1,2,473.25377205,87,11,-0.3526406336554601,0.07933855492123922,0.8213600687939229,271.524658203125,420.0461730957031,501.5269775390625,213.41015625,272.1377342210459,419.52755066843736,501.5978467843309,213.48694407898876
1770,"(0, 1)",0,1,473.4212864,88,0,-0.15782819188830158,0.03729879517087313,0.8617960059380082,428.96405029296875,327.3561706542969,515.6612548828125,390.74371337890625,429.70665907511284,326.95693871662814,515.6591292294056,390.7094381607808
1771,"(0, 1)",0,1,473.4212864,88,9,-0.2743233631029985,0.1379810856320208,0.8636495533097318,357.1036376953125,389.5033264160156,373.55938720703125,506.7769470214844,361.2551885592995,386.5957284380212,373.9727562035249,506.0980385137995
1772,"(0, 2)",0,2,473.42076637499997,88,0,-0.15573028868822764,0.03826053131026987,0.8622091793649027,428.96405029296875,327.3561706542969,605.7125244140625,199.28309631347656,429.70665907511284,326.95693871662814,605.3695597399887,199.55765562732654
1773,"(0, 2)",0,2,473.42076637499997,88,9,-0.269598500029552,0.13729255896048992,0.8546305093171974,357.1036376953125,389.5033264160156,542.7865600585938,256.84173583984375,361.2551885592995,386.5957284380212,542.7928163847082,256.83281174584187
1774,"(1, 2)",1,2,473.421847525,88,0,-0.15868128754892302,0.038951727995919345,0.8573492599517465,515.6612548828125,390.74371337890625,605.7125244140625,199.28309631347656,515.6591292294056,390.7094381607808,605.3695597399887,199.55765562732654
1775,"(1, 2)",1,2,473.421847525,88,1,-0.19169196728106347,-0.000780203436757203,0.8505588313602805,475.173583984375,345.03143310546875,590.5499267578125,172.39837646484375,475.17686903177844,345.0264728126755,590.2280103099981,172.89976808285536
1776,"(1, 2)",1,2,473.421847525,88,2,-0.22593924608033827,-0.03475870189979048,0.8344288395205813,434.30517578125,300.8926086425781,576.5477294921875,146.4178466796875,434.28939317379536,300.8321524320181,576.2361429523193,147.29548459348067
1777,"(1, 2)",1,2,473.421847525,88,3,-0.19728713945490586,0.07382756646241438,0.853985307441325,469.971435546875,428.46173095703125,586.504638671875,217.422607421875,470.02116724896877,428.32607159675456,586.3809413106142,217.51052887191602
1778,"(1, 2)",1,2,473.421847525,88,4,-0.23045076251851665,0.035846951761245416,0.8435830142705947,429.0567626953125,381.2191162109375,571.0455322265625,191.8253631591797,429.1148245249344,381.15641098654146,570.9355039144959,192.03523628022674
1779,"(1, 2)",1,2,473.421847525,88,5,-0.2631864379602617,-0.0023249053548143727,0.8312907573185141,389.239990234375,332.9916687011719,554.9370727539062,165.09437561035156,389.2783020479185,332.9130233453885,554.8489522316715,165.57570713176327
